area_pix,mean_int,total_int,strain,exposure_ms,atc_ngml
97.0,5035.40206185567,488433.99999999994,yffO,1000,0.25
99.0,5282.010101010101,522918.99999999994,yffO,1000,0.25
268.0,5040.268656716418,1350792.0,yffO,1000,0.25
104.0,5857.7692307692305,609208.0,yffO,1000,1.0
101.0,6580.138613861386,664594.0,yffO,1000,1.0
109.0,6304.146788990825,687152.0,yffO,1000,1.0
174.0,7052.3218390804595,1227104.0,yffO,1000,1.0
145.0,5447.862068965517,789940.0,yffO,1000,1.0
208.0,5819.163461538462,1210386.0,yffO,1000,1.0
174.0,6426.942528735633,1118288.0,yffO,1000,1.0
166.0,6470.879518072289,1074166.0,yffO,1000,1.0
121.0,7117.338842975207,861198.0,yffO,1000,1.0
169.0,6282.674556213018,1061772.0,yffO,1000,1.0
109.0,6580.348623853211,717258.0,yffO,1000,1.0
124.0,6501.6612903225805,806206.0,yffO,1000,1.0
107.0,6382.560747663551,682934.0,yffO,1000,1.0
130.0,5470.415384615385,711154.0,yffO,1000,1.0
115.0,7075.113043478261,813638.0,yffO,1000,0.5
96.0,7170.854166666667,688402.0,yffO,1000,0.5
104.0,6338.5192307692305,659206.0,yffO,1000,0.5
111.0,7205.243243243243,799782.0,yffO,1000,0.5
101.0,6315.861386138614,637902.0,yffO,1000,0.5
123.0,5556.154471544715,683407.0,yffO,1000,0.5
109.0,6433.908256880734,701296.0,yffO,1000,0.5
184.0,7401.010869565217,1361786.0,yffO,1000,0.5
115.0,6425.686956521739,738954.0,yffO,1000,0.5
158.0,5580.297468354431,881687.0,yffO,1000,0.5
94.0,6570.414893617021,617619.0,yffO,1000,0.5
121.0,5772.677685950413,698494.0,yffO,1000,0.5
126.0,6573.357142857143,828243.0,yffO,1000,0.5
98.0,6854.428571428572,671734.0,yffO,1000,0.5
136.0,7102.375,965923.0,yffO,1000,0.5
86.0,7261.279069767442,624470.0,yffO,1000,0.5
110.0,6800.254545454545,748028.0,yffO,1000,1.0
118.0,6048.8983050847455,713770.0,yffO,1000,1.0
135.0,6408.251851851852,865114.0,yffO,1000,1.0
152.0,6668.105263157895,1013552.0,yffO,1000,1.0
163.0,7112.036809815951,1159262.0,yffO,1000,1.0
132.0,6249.045454545455,824874.0,yffO,1000,1.0
100.0,6960.1,696010.0,yffO,1000,1.0
121.0,6859.190082644628,829962.0,yffO,1000,1.0
87.0,7495.264367816092,652088.0,yffO,1000,1.0
83.0,6426.240963855422,533378.0,yffO,1000,1.0
86.0,6683.906976744186,574816.0,yffO,1000,1.0
95.0,5567.263157894737,528890.0,yffO,1000,1.0
132.0,6228.090909090909,822108.0,yffO,1000,1.0
91.0,7629.67032967033,694300.0,yffO,1000,1.0
103.0,6147.26213592233,633168.0,yffO,1000,1.0
92.0,6701.847826086957,616570.0,yffO,1000,1.0
99.0,6755.818181818182,668826.0,yffO,1000,1.0
98.0,5969.306122448979,584992.0,yffO,1000,1.0
97.0,5940.886597938144,576266.0,yffO,1000,1.0
129.0,6811.178294573643,878642.0,yffO,1000,1.0
145.0,7654.88275862069,1109958.0,yffO,1000,1.0
154.0,5981.935064935065,921218.0000000001,yffO,1000,1.0
79.0,6629.544303797468,523734.0,yffO,1000,1.0
189.0,6228.539682539683,1177194.0,yffO,1000,1.0
121.0,7802.826446280992,944142.0,yffO,1000,1.0
158.0,7355.949367088608,1162240.0,yffO,1000,1.0
137.0,5495.970802919708,752948.0,yffO,1000,1.0
89.0,7160.516853932584,637286.0,yffO,1000,1.0
105.0,5954.72380952381,625246.0,yffO,1000,1.0
120.0,5709.05,685086.0,yffO,1000,1.0
161.0,7277.689440993789,1171708.0,yffO,1000,1.0
132.0,6775.348484848485,894346.0,yffO,1000,1.0
73.0,5054.534246575343,368981.00000000006,yffO,1000,0.25
69.0,5065.521739130435,349521.0,yffO,1000,0.25
129.0,4953.945736434109,639059.0,yffO,1000,0.25
99.0,5035.393939393939,498503.99999999994,yffO,1000,0.25
103.0,5036.145631067961,518723.0,yffO,1000,0.25
138.0,5030.760869565217,694245.0,yffO,1000,0.25
211.0,5316.298578199052,1121739.0,yffO,1000,0.25
126.0,5144.8650793650795,648253.0,yffO,1000,0.25
288.0,5163.350694444444,1487045.0,yffO,1000,0.25
346.0,5254.436416184971,1818035.0,yffO,1000,0.25
128.0,5074.234375,649502.0,yffO,1000,0.25
91.0,5177.087912087912,471114.99999999994,yffO,1000,0.25
667.0,5245.299850074963,3498615.0,yffO,1000,0.25
89.0,5118.797752808989,455573.0,yffO,1000,0.25
107.0,5090.841121495327,544720.0,yffO,1000,0.25
99.0,5193.777777777777,514183.99999999994,yffO,1000,0.25
68.0,5142.411764705882,349684.0,yffO,1000,0.25
317.0,6079.0347003154575,1927054.0,yffO,1000,0.25
123.0,5201.959349593496,639841.0,yffO,1000,0.25
180.0,5210.511111111111,937892.0,yffO,1000,0.25
174.0,5005.097701149425,870887.0,yffO,1000,0.25
145.0,5171.3448275862065,749845.0,yffO,1000,0.25
243.0,5236.6872427983535,1272515.0,yffO,1000,0.25
252.0,5116.825396825397,1289440.0,yffO,1000,0.25
102.0,5165.862745098039,526918.0,yffO,1000,0.25
104.0,5414.509615384615,563109.0,yffO,1000,0.25
269.0,6560.118959107806,1764672.0,yffO,1000,0.25
124.0,5095.943548387097,631897.0,yffO,1000,0.25
80.0,5140.4375,411235.0,yffO,1000,0.25
152.0,5274.460526315789,801718.0,yffO,1000,0.25
163.0,5103.306748466258,831839.0,yffO,1000,0.25
146.0,5089.917808219178,743128.0,yffO,1000,0.25
227.0,5179.3964757709255,1175723.0,yffO,1000,0.25
116.0,5049.6551724137935,585760.0,yffO,1000,0.25
97.0,5073.6082474226805,492140.0,yffO,1000,0.25
181.0,5169.149171270718,935616.0,yffO,1000,0.25
102.0,5035.029411764706,513573.00000000006,yffO,1000,0.25
117.0,4989.948717948718,583824.0,yffO,1000,0.25
95.0,4900.421052631579,465540.0,yffO,1000,0.25
116.0,5140.068965517241,596248.0,yffO,1000,0.25
119.0,5174.36974789916,615750.0,yffO,1000,0.25
87.0,5359.0114942528735,466234.0,yffO,1000,0.25
213.0,5696.478873239436,1213350.0,yffO,1000,0.25
130.0,5161.453846153846,670989.0,yffO,1000,0.25
90.0,5110.233333333334,459921.0,yffO,1000,0.25
141.0,5196.7943262411345,732748.0,yffO,1000,0.25
99.0,5085.989898989899,503513.00000000006,yffO,1000,0.25
111.0,5138.423423423424,570365.0,yffO,1000,0.25
164.0,5295.274390243902,868425.0,yffO,1000,0.25
170.0,5168.217647058824,878597.0,yffO,1000,0.25
138.0,5176.81884057971,714401.0,yffO,1000,0.25
134.0,5464.4701492537315,732239.0,yffO,1000,0.25
119.0,5211.495798319328,620168.0,yffO,1000,0.25
112.0,5142.321428571428,575940.0,yffO,1000,0.25
189.0,5255.015873015873,993198.0,yffO,1000,0.25
133.0,5227.87969924812,695308.0,yffO,1000,0.25
196.0,5220.086734693878,1023137.0,yffO,1000,0.25
157.0,5202.713375796178,816826.0,yffO,1000,0.25
171.0,5161.3859649122805,882597.0,yffO,1000,0.25
154.0,5207.084415584415,801890.9999999999,yffO,1000,0.25
264.0,6318.261363636364,1668021.0,yffO,1000,0.25
213.0,5092.699530516432,1084745.0,auto,1000,0.0
138.0,5073.0,700074.0,auto,1000,0.0
88.0,5092.272727272727,448120.0,auto,1000,0.0
72.0,5060.291666666667,364341.0,auto,1000,0.0
93.0,5059.5268817204305,470536.00000000006,auto,1000,0.0
66.0,5111.681818181818,337371.0,auto,1000,0.0
185.0,5153.345945945946,953369.0000000001,auto,1000,0.0
64.0,5001.265625,320081.0,auto,1000,0.0
123.0,5261.3983739837395,647152.0,auto,1000,0.0
170.0,5140.482352941176,873881.9999999999,auto,1000,0.0
398.0,5216.78391959799,2076279.9999999998,auto,1000,0.0
87.0,5232.574712643678,455234.0,auto,1000,0.0
445.0,5284.611235955056,2351652.0,auto,1000,0.0
69.0,5341.130434782609,368538.0,auto,1000,0.0
76.0,5148.5921052631575,391292.99999999994,auto,1000,0.0
121.0,5099.619834710744,617054.0,auto,1000,0.0
130.0,5258.492307692308,683604.0,auto,1000,0.0
241.0,5233.2282157676345,1261208.0,auto,1000,0.0
77.0,5168.532467532467,397977.0,auto,1000,0.0
621.0,5171.020933977456,3211204.0,auto,1000,0.0
542.0,5109.110701107011,2769138.0,auto,1000,0.0
122.0,5079.811475409836,619737.0,auto,1000,0.0
186.0,5008.333333333333,931550.0,auto,1000,0.0
127.0,6117.614173228347,776937.0,yffO,1000,0.5
209.0,5661.406698564593,1183234.0,yffO,1000,0.5
103.0,6091.52427184466,627427.0,yffO,1000,0.5
147.0,6866.802721088436,1009420.0,yffO,1000,0.5
128.0,5746.1640625,735509.0,yffO,1000,0.5
167.0,6307.526946107784,1053357.0,yffO,1000,0.5
122.0,5875.836065573771,716852.0,yffO,1000,0.5
85.0,6751.1882352941175,573851.0,yffO,1000,0.5
119.0,6316.882352941177,751709.0,yffO,1000,0.5
134.0,6308.328358208955,845316.0,yffO,1000,0.5
97.0,7041.1752577319585,682994.0,yffO,1000,0.5
134.0,7604.559701492537,1019011.0,yffO,1000,0.5
87.0,6777.747126436781,589664.0,yffO,1000,0.5
70.0,5793.128571428571,405519.0,yffO,1000,0.5
159.0,5843.037735849057,929043.0,yffO,1000,0.5
418.0,5841.435406698564,2441720.0,yffO,1000,0.75
145.0,6470.462068965518,938217.0,yffO,1000,0.75
218.0,6240.091743119266,1360340.0,yffO,1000,0.75
159.0,6917.5157232704405,1099885.0,yffO,1000,0.75
162.0,6667.679012345679,1080164.0,yffO,1000,0.75
131.0,5816.725190839695,761991.0,yffO,1000,0.75
124.0,6330.774193548387,785016.0,yffO,1000,0.75
90.0,7029.044444444445,632614.0,yffO,1000,0.75
349.0,6611.467048710601,2307402.0,yffO,1000,0.75
112.0,6447.446428571428,722114.0,yffO,1000,0.75
107.0,5393.429906542056,577097.0,yffO,1000,0.75
624.0,6879.948717948718,4293088.0,yffO,1000,0.75
125.0,6753.168,844146.0,yffO,1000,0.75
104.0,5122.961538461538,532788.0,yffO,1000,0.75
378.0,6490.859788359789,2453545.0,yffO,1000,0.75
126.0,5970.992063492064,752345.0,yffO,1000,0.5
179.0,6954.173184357542,1244797.0,yffO,1000,0.5
96.0,6599.479166666667,633550.0,yffO,1000,0.5
189.0,7190.174603174603,1358943.0,yffO,1000,0.5
84.0,6574.869047619048,552289.0,yffO,1000,0.5
82.0,6035.609756097561,494920.0,yffO,1000,0.5
289.0,7068.038062283737,2042663.0,yffO,1000,0.5
90.0,6673.655555555555,600629.0,yffO,1000,0.5
141.0,6006.113475177305,846862.0,yffO,1000,0.5
76.0,7117.1973684210525,540907.0,yffO,1000,0.5
82.0,5674.475609756098,465307.0,yffO,1000,0.5
233.0,6399.476394849786,1491078.0,yffO,1000,0.5
554.0,6183.442238267148,3425627.0,yffO,1000,0.5
178.0,6976.955056179775,1241898.0,yffO,1000,0.5
134.0,6043.238805970149,809794.0,yffO,1000,0.5
85.0,6207.305882352941,527621.0,yffO,1000,0.5
1137.0,6526.299032541777,7420402.0,yffO,1000,0.5
122.0,6565.680327868852,801013.0,yffO,1000,0.5
143.0,5781.944055944056,826818.0,yffO,1000,0.5
73.0,5484.630136986301,400378.0,yffO,1000,0.5
81.0,6108.419753086419,494782.0,yffO,1000,0.5
76.0,6236.0,473936.0,yffO,1000,0.5
99.0,7026.787878787879,695652.0,yffO,1000,0.5
252.0,7276.162698412699,1833593.0,yffO,1000,0.5
82.0,6681.975609756098,547922.0,yffO,1000,0.5
97.0,6473.98969072165,627977.0,yffO,1000,0.5
92.0,7043.70652173913,648021.0,yffO,1000,0.5
119.0,6045.336134453782,719395.0,yffO,1000,0.5
71.0,6343.12676056338,450362.0,yffO,1000,0.5
105.0,6791.038095238096,713059.0,yffO,1000,0.5
104.0,6315.4807692307695,656810.0,yffO,1000,0.5
95.0,6250.684210526316,593815.0,yffO,1000,0.5
96.0,6457.052083333333,619877.0,yffO,1000,0.5
79.0,7103.2405063291135,561156.0,yffO,1000,0.5
103.0,7060.378640776699,727219.0,yffO,1000,0.5
162.0,7778.87037037037,1260177.0,yffO,1000,0.5
116.0,6426.293103448276,745450.0,yffO,1000,0.5
91.0,7000.153846153846,637014.0,yffO,1000,0.5
87.0,7329.057471264367,637628.0,yffO,1000,0.5
128.0,5994.1484375,767251.0,yffO,1000,0.5
170.0,10886.95294117647,1850782.0,yffO,1000,2.0
84.0,7475.857142857143,627972.0,yffO,1000,2.0
116.0,9410.810344827587,1091654.0,yffO,1000,2.0
81.0,9492.74074074074,768912.0,yffO,1000,2.0
178.0,8467.61797752809,1507236.0000000002,yffO,1000,2.0
112.0,12612.55357142857,1412606.0,yffO,1000,2.0
138.0,9298.376811594202,1283176.0,yffO,1000,2.0
74.0,8615.27027027027,637530.0,yffO,1000,2.0
131.0,13163.725190839694,1724448.0,yffO,1000,2.0
176.0,15168.386363636364,2669636.0,yffO,1000,2.0
97.0,12502.659793814433,1212758.0,yffO,1000,2.0
84.0,10096.857142857143,848136.0,yffO,1000,2.0
65.0,12573.138461538461,817254.0,yffO,1000,2.0
349.0,8752.022922636103,3054456.0,yffO,1000,2.0
80.0,9095.275,727622.0,yffO,1000,2.0
74.0,11455.702702702703,847722.0,yffO,1000,2.0
114.0,11258.684210526315,1283490.0,yffO,1000,2.0
166.0,9082.301204819278,1507662.0,yffO,1000,2.0
77.0,6241.038961038961,480560.0,yffO,1000,0.75
342.0,6419.745614035088,2195553.0,yffO,1000,0.75
91.0,6018.989010989011,547728.0,yffO,1000,0.75
182.0,7278.175824175824,1324628.0,yffO,1000,0.75
141.0,6740.687943262411,950437.0,yffO,1000,0.75
100.0,5740.13,574013.0,yffO,1000,0.75
103.0,6259.514563106796,644730.0,yffO,1000,0.75
190.0,6754.736842105263,1283400.0,yffO,1000,0.75
103.0,6569.543689320389,676663.0,yffO,1000,0.75
375.0,8926.48,3347430.0,yffO,1000,0.75
84.0,7727.809523809524,649136.0,yffO,1000,0.75
104.0,5456.509615384615,567477.0,yffO,1000,0.75
384.0,6684.6953125,2566923.0,yffO,1000,0.75
241.0,6250.377593360996,1506341.0,yffO,1000,0.75
169.0,6846.781065088758,1157106.0,yffO,1000,0.75
222.0,6228.036036036036,1382624.0,yffO,1000,0.75
73.0,6782.643835616438,495133.0,yffO,1000,0.75
112.0,6259.169642857143,701027.0,yffO,1000,0.75
82.0,6530.609756097561,535510.0,yffO,1000,0.75
151.0,6224.695364238411,939929.0,yffO,1000,0.75
95.0,7641.221052631579,725916.0,yffO,1000,0.75
131.0,5883.015267175572,770675.0,yffO,1000,0.75
129.0,7225.15503875969,932045.0,yffO,1000,0.75
87.0,7574.287356321839,658963.0,yffO,1000,0.75
99.0,6128.363636363636,606708.0,yffO,1000,0.75
123.0,6567.414634146341,807792.0,yffO,1000,0.75
82.0,6701.804878048781,549548.0,yffO,1000,0.75
147.0,7920.625850340136,1164332.0,yffO,1000,2.0
88.0,9184.522727272728,808238.0,yffO,1000,2.0
430.0,11249.13488372093,4837128.0,yffO,1000,2.0
427.0,9519.896955503513,4064996.0,yffO,1000,2.0
118.0,9533.93220338983,1125004.0,yffO,1000,2.0
286.0,10610.601398601399,3034632.0,yffO,1000,2.0
218.0,8647.752293577982,1885210.0,yffO,1000,2.0
95.0,7704.2947368421055,731908.0,yffO,1000,2.0
268.0,10016.962686567163,2684546.0,yffO,1000,2.0
65.0,8968.8,582972.0,yffO,1000,2.0
350.0,9605.085714285715,3361780.0,yffO,1000,2.0
204.0,11166.70588235294,2278008.0,yffO,1000,2.0
91.0,11768.989010989011,1070978.0,yffO,1000,2.0
232.0,10605.965517241379,2460584.0,yffO,1000,2.0
122.0,6748.606557377049,823330.0,yffO,1000,2.0
102.0,10625.29411764706,1083780.0,yffO,1000,2.0
398.0,12382.939698492462,4928410.0,yffO,1000,2.0
106.0,9361.981132075472,992370.0000000001,yffO,1000,2.0
115.0,8215.391304347826,944770.0,yffO,1000,2.0
80.0,8148.15,651852.0,yffO,1000,2.0
349.0,8537.530085959885,2979597.9999999995,yffO,1000,2.0
211.0,8537.914691943128,1801500.0,yffO,1000,2.0
74.0,9092.81081081081,672867.9999999999,yffO,1000,2.0
68.0,10763.411764705883,731912.0,yffO,1000,2.0
80.0,5906.2375,472499.0,yffO,1000,0.5
120.0,6427.716666666666,771326.0,yffO,1000,0.5
251.0,7005.589641434263,1758403.0,yffO,1000,0.5
136.0,6419.316176470588,873027.0,yffO,1000,0.5
106.0,8405.575471698114,890991.0,yffO,1000,0.5
245.0,6606.044897959184,1618481.0,yffO,1000,0.5
269.0,5669.977695167287,1525224.0,yffO,1000,0.5
205.0,6347.629268292683,1301264.0,yffO,1000,0.5
172.0,7225.5058139534885,1242787.0,yffO,1000,0.5
109.0,5765.623853211009,628453.0,yffO,1000,0.5
102.0,6988.411764705882,712818.0,yffO,1000,0.5
231.0,6990.220779220779,1614741.0,yffO,1000,0.5
96.0,7331.072916666667,703783.0,yffO,1000,0.5
78.0,6903.24358974359,538453.0,yffO,1000,0.5
83.0,6416.192771084337,532544.0,yffO,1000,0.5
87.0,8165.0,710355.0,yffO,1000,0.5
146.0,6795.315068493151,992116.0,yffO,1000,0.5
298.0,5930.812080536913,1767382.0,yffO,1000,0.75
115.0,5974.078260869565,687019.0,yffO,1000,0.75
326.0,6745.10736196319,2198905.0,yffO,1000,0.75
128.0,6535.4453125,836537.0,yffO,1000,0.75
74.0,7388.783783783784,546770.0,yffO,1000,0.75
441.0,6719.598639455782,2963343.0,yffO,1000,0.75
419.0,7301.828162291169,3059466.0,yffO,1000,0.75
161.0,7035.888198757764,1132778.0,yffO,1000,0.75
244.0,6381.795081967213,1557158.0,yffO,1000,0.75
190.0,7019.368421052632,1333680.0,yffO,1000,0.75
375.0,6883.632,2581362.0,yffO,1000,0.75
251.0,7088.330677290836,1779171.0,yffO,1000,0.75
103.0,5781.650485436893,595510.0,yffO,1000,0.75
351.0,5705.424501424502,2002604.0,yffO,1000,0.75
242.0,6296.838842975207,1523835.0,yffO,1000,0.75
435.0,6766.885057471264,2943595.0,yffO,1000,0.75
116.0,6326.586206896552,733884.0,yffO,1000,0.5
94.0,6822.489361702128,641314.0,yffO,1000,0.5
76.0,6830.223684210527,519097.0,yffO,1000,0.5
134.0,6975.746268656716,934750.0,yffO,1000,0.5
164.0,6531.0,1071084.0,yffO,1000,0.5
98.0,6646.183673469388,651326.0,yffO,1000,0.5
120.0,8919.933333333332,1070392.0,yffO,1000,0.5
96.0,7013.385416666667,673285.0,yffO,1000,0.5
76.0,7258.973684210527,551682.0,yffO,1000,0.5
183.0,6007.486338797814,1099370.0,yffO,1000,0.5
108.0,6750.231481481482,729025.0,yffO,1000,0.5
111.0,6562.873873873874,728479.0,yffO,1000,0.5
131.0,5184.992366412213,679234.0,yffO,1000,0.25
117.0,5314.222222222223,621764.0,yffO,1000,0.25
72.0,5029.847222222223,362149.0,yffO,1000,0.25
75.0,6452.933333333333,483970.0,yffO,1000,0.25
158.0,5231.348101265823,826553.0,yffO,1000,0.25
317.0,5248.444794952681,1663757.0,yffO,1000,0.25
80.0,5217.175,417374.0,yffO,1000,0.25
85.0,5185.376470588235,440757.0,yffO,1000,0.25
148.0,5198.128378378378,769323.0,yffO,1000,0.25
243.0,5227.85596707819,1270369.0,yffO,1000,0.25
86.0,5259.441860465116,452312.0,yffO,1000,0.25
82.0,5022.768292682927,411867.0,yffO,1000,0.25
86.0,5193.779069767442,446665.0,yffO,1000,0.25
206.0,5223.519417475728,1076045.0,yffO,1000,0.25
162.0,5254.197530864198,851180.0,yffO,1000,0.25
101.0,5138.475247524752,518986.0,yffO,1000,0.25
1487.0,5306.528581035643,7890808.000000001,yffO,1000,0.25
245.0,5225.289795918367,1280196.0,yffO,1000,0.25
232.0,5291.120689655172,1227540.0,yffO,1000,0.25
155.0,5104.6322580645165,791218.0,yffO,1000,0.25
71.0,5374.6760563380285,381602.0,yffO,1000,0.25
116.0,5656.129310344828,656111.0,yffO,1000,0.25
169.0,5172.786982248521,874201.0,yffO,1000,0.25
64.0,5235.203125,335053.0,yffO,1000,0.25
67.0,5200.850746268657,348457.0,yffO,1000,0.25
106.0,5038.16037735849,534045.0,yffO,1000,0.25
83.0,5081.566265060241,421770.0,yffO,1000,0.25
74.0,5907.324324324324,437142.0,yffO,1000,1.0
89.0,6642.651685393258,591196.0,yffO,1000,1.0
125.0,6094.944,761868.0,yffO,1000,1.0
67.0,6965.850746268657,466712.0,yffO,1000,1.0
78.0,5868.051282051282,457708.0,yffO,1000,1.0
151.0,6548.41059602649,988809.9999999999,yffO,1000,1.0
73.0,7191.178082191781,524956.0,yffO,1000,1.0
100.0,6295.56,629556.0,yffO,1000,1.0
78.0,6753.666666666667,526786.0,yffO,1000,1.0
102.0,6630.450980392156,676306.0,yffO,1000,1.0
67.0,5991.014925373134,401398.0,yffO,1000,1.0
113.0,8023.8938053097345,906700.0,yffO,1000,1.0
91.0,6262.241758241758,569864.0,yffO,1000,1.0
93.0,7368.430107526881,685264.0,yffO,1000,1.0
83.0,6203.1325301204815,514859.99999999994,yffO,1000,1.0
87.0,7338.528735632184,638452.0,yffO,1000,1.0
99.0,7422.404040404041,734818.0,yffO,1000,1.0
81.0,6105.061728395061,494510.0,yffO,1000,1.0
156.0,7940.282051282052,1238684.0,yffO,1000,1.0
88.0,7246.113636363636,637658.0,yffO,1000,1.0
74.0,8830.567567567568,653462.0000000001,yffO,1000,1.0
74.0,6126.72972972973,453378.0,yffO,1000,1.0
65.0,6432.892307692307,418138.0,yffO,1000,1.0
79.0,6924.93670886076,547070.0,yffO,1000,1.0
75.0,6333.386666666666,475004.0,yffO,1000,1.0
76.0,7438.710526315789,565342.0,yffO,1000,1.0
97.0,7442.969072164949,721968.0,yffO,1000,1.0
124.0,9512.322580645161,1179528.0,yffO,1000,1.0
950.0,7244.717894736842,6882482.0,yffO,1000,1.0
120.0,5922.116666666667,710654.0,yffO,1000,1.0
188.0,8564.904255319148,1610202.0,yffO,1000,1.0
287.0,9200.982578397212,2640682.0,yffO,1000,1.0
79.0,6263.949367088608,494852.0,yffO,1000,1.0
154.0,8741.454545454546,1346184.0,yffO,1000,1.0
139.0,7111.582733812949,988510.0,yffO,1000,1.0
95.0,5485.5368421052635,521126.00000000006,yffO,1000,1.0
109.0,9000.018348623853,981002.0,yffO,1000,1.0
86.0,6403.930232558139,550738.0,yffO,1000,1.0
64.0,7876.28125,504082.0,yffO,1000,1.0
158.0,9391.759493670887,1483898.0,yffO,1000,1.0
102.0,7222.117647058823,736656.0,yffO,1000,1.0
87.0,7547.770114942528,656656.0,yffO,1000,1.0
121.0,5900.710743801653,713986.0,yffO,1000,1.0
80.0,6943.125,555450.0,yffO,1000,1.0
275.0,6850.138181818182,1883788.0,yffO,1000,1.0
64.0,6823.375,436696.0,yffO,1000,1.0
140.0,6442.728571428572,901982.0,yffO,1000,1.0
81.0,7350.666666666667,595404.0,yffO,1000,1.0
111.0,6027.387387387387,669040.0,yffO,1000,1.0
184.0,6864.228260869565,1263018.0,yffO,1000,1.0
123.0,6976.715447154472,858136.0,yffO,1000,1.0
88.0,6038.818181818182,531416.0,yffO,1000,1.0
209.0,7041.598086124402,1471694.0,yffO,1000,1.0
70.0,7637.6,534632.0,yffO,1000,1.0
184.0,7297.315217391304,1342706.0,yffO,1000,1.0
70.0,7569.028571428571,529832.0,yffO,1000,1.0
77.0,6204.493506493506,477746.0,yffO,1000,1.0
230.0,7459.008695652174,1715572.0,yffO,1000,1.0
192.0,8554.96875,1642554.0,yffO,1000,1.0
340.0,6562.494117647058,2231248.0,yffO,1000,1.0
68.0,6193.294117647059,421144.0,yffO,1000,1.0
135.0,5634.844444444445,760704.0000000001,yffO,1000,1.0
111.0,6460.792792792793,717148.0,yffO,1000,1.0
116.0,6475.896551724138,751204.0,yffO,1000,1.0
77.0,6819.480519480519,525100.0,yffO,1000,1.0
144.0,5951.541666666667,857022.0,yffO,1000,1.0
116.0,7236.672413793103,839454.0,yffO,1000,1.0
89.0,5603.078651685393,498674.0,yffO,1000,1.0
188.0,6181.531914893617,1162128.0,yffO,1000,1.0
119.0,5718.436974789916,680494.0,yffO,1000,1.0
117.0,5860.068376068376,685628.0,yffO,1000,1.0
81.0,7259.061728395061,587984.0,yffO,1000,1.0
65.0,5633.538461538462,366180.0,yffO,1000,1.0
65.0,5689.846153846154,369840.0,yffO,1000,1.0
83.0,5065.204819277108,420411.99999999994,yffO,1000,1.0
248.0,6271.362903225807,1555298.0,yffO,1000,1.0
157.0,6083.885350318471,955169.9999999999,yffO,1000,1.0
157.0,7609.044585987262,1194620.0,yffO,1000,1.0
97.0,5960.886597938144,578206.0,yffO,1000,1.0
142.0,6473.732394366197,919270.0,yffO,1000,1.0
126.0,7676.873015873016,967286.0,yffO,1000,1.0
161.0,6464.198757763975,1040735.9999999999,yffO,1000,1.0
86.0,7788.558139534884,669816.0,yffO,1000,1.0
94.0,7268.127659574468,683204.0,yffO,1000,1.0
143.0,6255.146853146854,894486.0000000001,yffO,1000,1.0
106.0,6166.1509433962265,653612.0,yffO,1000,1.0
573.0,7233.015706806283,4144518.0,yffO,1000,1.0
152.0,6832.6973684210525,1038570.0,yffO,1000,1.0
131.0,6487.618320610687,849878.0,yffO,1000,1.0
151.0,6771.986754966887,1022569.9999999999,yffO,1000,1.0
179.0,7039.7206703910615,1260110.0,yffO,1000,1.0
323.0,6771.393188854489,2187160.0,yffO,1000,1.0
292.0,7241.184931506849,2114426.0,yffO,1000,1.0
128.0,6237.09375,798348.0,yffO,1000,1.0
116.0,8791.551724137931,1019820.0,yffO,1000,1.0
493.0,7013.306288032454,3457560.0,yffO,1000,1.0
182.0,8704.681318681318,1584251.9999999998,yffO,1000,1.0
210.0,7553.428571428572,1586220.0,yffO,1000,1.0
178.0,8383.966292134832,1492346.0,yffO,1000,1.0
133.0,6877.127819548872,914658.0,yffO,1000,1.0
175.0,6699.165714285714,1172354.0,yffO,1000,1.0
366.0,6916.814207650274,2531554.0,yffO,1000,1.0
113.0,6674.761061946902,754248.0,yffO,1000,1.0
167.0,7400.203592814371,1235834.0,yffO,1000,1.0
82.0,6434.365853658536,527618.0,yffO,1000,1.0
124.0,5231.193548387097,648668.0,yffO,1000,0.25
94.0,5300.989361702128,498293.00000000006,yffO,1000,0.25
285.0,5237.624561403509,1492723.0,yffO,1000,0.25
113.0,5356.362831858407,605269.0,yffO,1000,0.25
192.0,5217.171875,1001697.0,yffO,1000,0.25
190.0,5133.978947368421,975456.0,yffO,1000,0.25
116.0,5140.293103448276,596274.0,yffO,1000,0.25
79.0,5231.113924050633,413258.0,yffO,1000,0.25
166.0,5271.903614457831,875136.0,yffO,1000,0.25
165.0,5228.430303030303,862690.9999999999,yffO,1000,0.25
93.0,5214.989247311828,484994.0,yffO,1000,0.25
105.0,5353.990476190476,562169.0,yffO,1000,0.25
146.0,5366.767123287671,783548.0,yffO,1000,0.25
164.0,5153.731707317073,845212.0,yffO,1000,0.25
121.0,5194.322314049587,628513.0,yffO,1000,0.25
114.0,5451.096491228071,621425.0,yffO,1000,0.25
102.0,5265.980392156863,537130.0,yffO,1000,0.25
168.0,5390.625,905625.0,yffO,1000,0.25
118.0,5326.872881355932,628571.0,yffO,1000,0.25
139.0,5138.625899280575,714269.0,yffO,1000,0.25
89.0,5279.23595505618,469852.0,yffO,1000,0.25
180.0,5128.638888888889,923155.0,yffO,1000,0.25
94.0,4985.212765957447,468610.0,yffO,1000,0.25
203.0,5175.231527093596,1050572.0,yffO,1000,0.25
91.0,5081.186813186813,462388.0,yffO,1000,0.25
147.0,5001.190476190476,735175.0,yffO,1000,0.25
209.0,5356.191387559808,1119444.0,yffO,1000,0.25
